Gene,fold_T_NM
PDZD2,1.063622184
CEP250,0.998993231
RARRES2,0.979547961
RBM4B,1.005432712
TNFSF12-TNFSF13,0.999563453
PSMC5,1.025288426
PLEKHB1,1.005909385
NR2F1,1.022789911
RPA3,1.009306502
DPAGT1,0.992859016
RNF139,1.018164043
POLR2F,1.016121505
HSDL2,1.009507503
RAB27A,1.019333675
SMYD5,0.988145265
ASH2L,1.01313861
NCBP1,1.003401076
AMOT,1.002098886
EXOSC2,1.021399493
TELO2,1.018523067
PLPP2,1.002968994
CACNB3,1.023241125
GSTZ1,1.00891461
PLAA,1.005489682
EXTL2,1.013919832
ZNF32,0.995065643
ARHGEF6,0.989547351
IGF1,1.035984033
CD34,1.018405057
RIPK2,0.999125077
APOL1,1.072114196
NDN,1.044337836
YIPF4,0.984466732
NCDN,1.012868226
HIP1R,0.99036592
DLK1,0.978504925
THBS3,1.02116532
RNF113A,1.007841131
INSIG2,0.981580882
RRS1,1.011716021
RGL1,1.011377085
NSG1,1.016510155
CIR1,1.018777545
EED,1.004680338
IL10RB,1.019102746
GNAI1,1.018920513
PCYT2,1.004960734
MBD4,1.015658907
PLAAT3,1.051659092
CD200,1.035774409
APOBEC3C,1.014507861
MINPP1,0.995222533
PRUNE1,0.998374281
EPHB2,1.005363363
BMP7,1.002628227
DCAF7,1.017135183
TOR1B,1.045646252
GTF2F2,1.023422022
MXRA5,1.070015329
PNMA2,1.010302566
ACOX1,1.01572692
GATA3,1.052411434
TST,1.056731662
CYTIP,1.017555533
SULT1A1,1.020707846
ACAT2,0.988428961
MRPL9,1.012159006
SLC1A4,0.979998497
ADH1B,1.027396707
CTNND2,0.90208072
ABCB7,1.016779324
PDLIM3,1.03955201
STK16,1.003600261
PIGH,1.007924202
OSBPL3,1.074106877
NXT2,0.998132727
GPR37,0.911313718
BUB1,1.027649866
PLD2,0.999231747
ALDH1B1,1.022686178
TBC1D22A,1.008671437
TGFB1I1,1.093344957
PGF,1.031437735
ICE1,1.006503095
TMEM47,1.098577029
HSF2,1.004713049
TTR,0.9194198
CETN3,0.989536084
ITGA7,1.054734581
CYB561D2,1.006378908
CHUK,1.013257895
CES2,1.082660012
SERBP1,1.014001045
TRAC,1.016476279
CRY1,1.046715233
TFPI,1.071234583
PRKCI,1.040496744
SMAGP,1.06680387
KIFC1,1.008742268
SLC19A2,1.012534876
RIN2,1.021158643
S100B,1.041287382
CCDC93,0.999256315
EYA2,1.044536374
PTS,1.022208488
FBP1,1.091784011
CCHCR1,1.015729902
FTO,0.997773873
NKX3-1,1.004930799
GATA2,0.999650258
SLC35D1,1.04185798
CBX5,1.004480547
SERPINB3,1.038701286
SERPINB4,1.022776673
IFFO1,1.025529225
SERPINB9,1.000297251
UTP20,1.043106229
CA11,1.000459525
NTHL1,1.014396298
NCKAP1L,1.011703071
ABCG2,1.068429855
PNPLA4,1.002536507
SCAPER,1.000132848
MYL2,0.99981796
ITCH,1.010972588
COQ7,1.016554338
NR1D2,0.99440669
REG1A,0.872050547
MYCN,1.005636881
MFAP5,1.122204535
ECI1,1.036701372
TMEM131L,0.964141132
CHRDL1,1.085632583
ADAM19,1.019312755
TRIP11,0.99768666
KHDRBS3,1.018353947
DBP,1.012850535
JAG2,1.018330753
ERAP1,1.021492477
CORO2B,1.005457316
CASP6,1.033752082
KLK10,1.047091383
GRIA1,1.009739432
CD69,0.993202017
NPAT,1.005052948
KRT16,1.001465167
PHLDA2,1.152612794
DCLRE1A,0.992638309
PMS2,1.017556629
NFIX,1.021085724
SFTPB,1.005055811
TRGC1,1.00904798
ZNF330,1.007797371
HABP4,1.017968767
IL33,1.097578068
VLDLR,0.952907404
ARNTL,1.008461888
UCK2,1.01960872
SLC9A3R2,0.979752117
DNASE2,1.01031967
CDT1,1.014556134
CRADD,1.00117123
BOLA2B,1.054932869
AP4M1,0.996860581
LRRN3,1.015704112
SOX10,1.01194459
HOXB13,1.007069759
BTN3A2,1.004848739
CDH17,1.16182954
PMEL,0.996932731
ZC3H13,1.001241693
SPHK2,1.006910483
TRIM9,1.021216444
METAP2,1.017492223
FRAT2,0.978212639
ADGRL3,1.086062744
ADRA2A,0.964193568
APBA2,1.002137461
PKP3,1.010958173
SPP1,0.979201997
SNCG,1.003302801
SELPLG,1.000438784
RIT1,1.011199954
COLGALT2,1.02059273
RHOD,1.005606602
MYL1,1.01012915
SEC31B,1.002071338
TSPAN5,1.045466436
SPC25,1.018955252
FUT4,1.021019146
SLIT2,1.036194015
ITSN2,0.995469811
PUF60,1.036644381
ATR,1.016685095
TNNC1,1.049086074
HOXA9,0.990972192
C3AR1,0.989235493
TGFB2,1.003572092
HIST1H2BD,1.063423072
AP5Z1,1.021570599
DHTKD1,0.991227169
TP53TG1,1.013140146
BMPR2,1.038154166
BRAP,1.000561722
CCL18,1.078949491
OCLN,1.004695712
MSC,1.00904169
IKBKGP1,1.006556739
NFE2,0.984750669
CD300A,0.980650782
ATP2C1,1.025873949
TM4SF4,1.046095062
TADA2A,1.013160412
PARP3,1.022635683
RIPK1,1.017750359
MAGEA3,0.999860561
FBXL4,0.983272545
GSK3B,1.005648789
VEGFC,1.056342913
NCF2,0.981197796
VILL,1.092014551
MAP2K7,1.001312213
CDC37,1.025415
FAP,1.035642681
CAMK2B,0.995673609
NPPA,0.982980451
HGF,1.009881136
EPOR,0.989936377
RAD51D,0.997444816
NCAM1,0.998148488
NFKBIL1,0.987986333
PLG,1.010600495
SHMT1,1.006225343
CSDC2,0.985179688
NRXN2,0.998836335
KDM4C,0.998264809
ASCL1,1.008462349
ZNF268,1.008339428
GABBR2,1.013309913
ABCB1,1.037695185
TCL1A,0.994522342
PIGO,1.011677361
SOCS1,0.991122921
GATA6,1.01780684
OLR1,0.982633851
GART,1.018928941
ABHD14A,0.998983048
GPD2,1.013958914
GOSR2,1.015032571
SLC25A1,1.007463314
HPX,1.004185695
MAP2,0.986308445
CALML3,0.986635574
CCNO,1.009590308
PCGF1,1.003480545
CARD10,1.010964586
APEX1,1.00230189
ORC3,0.983900548
IDO1,1.003692346
CD247,1.016977294
SPAG6,1.012913182
NOS2,0.988911923
PRKCQ,0.989706957
SLC12A5,1.015911057
PGM3,0.991915364
CTSZ,1.032141613
LYL1,1.027305641
IDH2,0.982467997
NAPG,1.021620553
TPI1,1.044753485
RAPGEF3,1.017238851
TPX2,1.030368596
HAUS3,1.042544354
TSHR,1.011289931
RND1,1.001487195
MAPK13,0.998644213
UPK1B,1.008057561
AQP4,0.996458652
CHKB-CPT1B,1.013476841
CCL19,1.046909971
CTSV,1.008736863
02-Mar,1.015053119
CELA3A,0.870303807
AGER,0.998079674
SEMA7A,0.995967594
ANXA9,0.97001723
HR,1.009887926
MYL4,1.0249472
ARC,1.01922495
MAGOH,1.041413041
PARD3,1.030806048
IGFBP3,1.101953299
ABCA2,0.994034433
FOXA2,0.982648396
FYN,1.03763503
RDH5,1.007451825
CLCA1,1.135974101
INVS,1.010682569
RPL39L,1.025093488
SH2D1A,1.008994732
SPAG1,1.004798615
IL1A,1.011444299
KCNJ15,0.957780863
B3GALT2,1.001936542
PRM2,0.993410576
CHRNA7,0.992966264
BANF1,1.010811458
RAB6B,1.011006057
LTB4R,1.011149615
TM7SF2,0.980472903
EFNA3,0.993835264
CCL11,1.054471168
PMP22,1.066953565
CST7,1.009042942
INHA,0.981154754
ANXA10,1.188720486
PLA2G4A,1.063030012
ART3,0.992785055
LAMA5,1.017497735
LILRB4,0.991855007
MYOC,1.000029243
ERCC4,0.996051606
GZMB,0.996731495
TLR5,1.009726932
TEF,0.986866995
C6,0.940316441
SEC14L5,0.9773796
PTPRJ,0.985242452
GCFC2,0.988604256
TLR1,0.928563817
TRIM15,1.022531326
KCNJ13,1.01239069
CORT,1.025149822
HYPK,1.015446521
GABPA,0.997189476
HSPA1L,0.997134247
STX11,1.000609532
ITPK1,1.006203478
PLP1,1.053739681
CRYAA2,0.994687478
B3GALT4,1.003304112
HSP90AA1,1.026610973
FZD2,1.038033269
CHRNA3,1.020092571
LILRB3,0.99941228
DLGAP2,1.011326311
CSF2,0.999947432
SETP14,1.019763188
GRM4,0.989813453
IRX5,1.010775882
CDKN2D,0.982444626
B4GALT3,1.00042217
CAMP,0.991295994
ABCC8,0.974238083
WNT7A,0.988802527
MADD,1.008126854
KCNK2,1.025008527
CRISP2,1.010579191
KCNF1,0.993574867
GPR35,1.026930639
TRIM33,1.007037891
NIPAL3,1.015500329
RGS6,1.00341233
CYP2B7P,1.03642824
MAGEA8,0.99395855
ZFAND5,1.026663746
AP4S1,1.006858348
GPR18,0.990695227
MPZ,1.008632796
FLT1,1.02092909
KLRG1,1.001515149
MAGEA10,1.012578179
PEX2,0.992515888
REM1,1.002751344
XDH,1.066049587
MAB21L2,1.14727648
PDE6B,1.006419559
PDE4DIP,1.010322759
KLHL25,1.013523114
RECQL5,0.998566058
IFT20,0.979636748
LILRA4,0.996427053
FLT4,1.00484405
YWHAE,1.005784425
RBP3,0.984356974
GZMH,1.000669486
AGO3,1.030876487
C8G,1.026634101
CD1A,1.010584467
GNMT,0.882780162
SGCD,1.043243399
HECW1,1.009961138
NR5A1,0.999110297
RASSF9,1.019444964
TPO,0.986177937
SLC22A6,1.000446403
Sep-04,1.011809449
CAMK4,1.002394372
SLC6A2,0.999275762
IFNG,0.987617124
MS4A1,1.000053427
SCN2B,1.005936792
SLCO1B1,0.999797214
PCDHGA8,1.028002681
LY9,1.010967721
RBBP4P1,0.988815507
SSNA1,0.993012134
CCKBR,0.987279013
SCTR,0.972975926
MTX1,1.028812701
HIST1H2BG,1.030704576
TUBD1,1.006287843
CCL15,1.131704292
LGR5,1.038850121
SSX6P,1.018787066
DEFB1,0.89552159
FUT6,1.022293612
P2RX1,0.95330532
KCNJ1,1.007286412
CPNE6,1.000959587
AFDN-DT,1.007581096
MSH5-SAPCD1,1.018944067
GRIN2B,0.999459001
FLRT1,1.000057949
ODF2,1.010481524
CHEK2,1.005699075
BARX2,1.037644224
RORA,0.995955547
HGS,1.03596507
RHD,1.011235883
RHCE,1.009719482
ALPG,1.008903995
SCN3A,0.993717873
POFUT1,1.018690346
JTB,1.001849396
MAGEA9B,0.990055034
ICOS,0.988287173
NPY6R,1.016859766
FABP6,1.009224797
GLUD2,0.999311161
P2RX5,0.999597614
IGHV5-78,0.99707497
CYP4F2,1.025620054
KCNJ6,0.98175766
R3HCC1L,1.008100446
LINC00588,1.02644286
MAGEA12,1.010467791
MAPK8,1.016003225
EIF3K,1.031381466
MAGEA11,1.032573958
KLF1,1.001188499
ADH7,1.006441582
NRP1,1.007939043
VEGFA,1.009425541
HLA-G,1.027050575
HNF1A,1.000866208
AKAP12,1.078269051
CDH8,1.016256184
FETUB,0.987836141
BMPR1B,1.019792108
MT1F,0.969606809
EFCAB11,1.01089316
TUBA3C,1.002857692
TCAF1P1,1.014188711
MSH4,1.007389141
SPAM1,1.017539215
BIRC3,1.009975926
B4GALT4,1.038098067
TRIM27,1.005228892
SLCO3A1,1.037717591
CCL23,1.042780688
RASGRF1,1.001494369
CTBP2P8,1.022898834
NFATC3,1.018445744
AKR1C4,1.060548938
GBX2,0.997349641
GCGR,1.00496805
RECQL,1.028797647
SIGLEC9,1.009792892
PCDHA2,0.995031085
CYP4F8,0.992801243
CASR,1.00090212
TRIM10,1.006378061
SULT1A3,1.090266793
POLDIP3,1.008728984
RRP7BP,1.026326711
TNPO2,0.995438464
INHBE,0.993687148
ZSWIM8,0.997902303
ZNF235,1.004537164
ZNF614,1.002033562
NAA11,0.997828612
GNAT2,1.020129518
FLT3LG,1.012539828
TP53I3,1.044193992
TTPA,1.02826277
PHEX,0.995766956
NAA80,0.999248399
GTF3C2,1.000257285
MOGS,1.011169324
LST1,0.99312778
SGCA,1.025528383
GPER1,1.024432108
CCIN,1.001256785
TNFSF11,1.02715689
RPL13AP20,0.994363145
PCLO,0.981896581
TTC39A,1.006264621
BCKDHB,0.994773096
TNFRSF10D,1.018022372
IDS,1.012938829
PPY,1.00047834
NKX2-1,0.99335537
PCDHA13,0.977253955
RGPD8,1.002384797
SOAT2,1.016813774
AGPAT2,0.999457822
LPO,1.002045742
NRTN,0.97785683
CLDN14,0.987959559
KLRC4,0.980377056
SPPL2B,1.01113117
ZNF514,1.017348257
WWOX,1.005027218
ZNF257,0.986351848
TRIM5,0.990971656
PMS2P5,1.016248179
LDHAL6B,1.053512617
SPINT2,1.038132576
NECAB3,1.014598291
PAK5,0.955437363
ADGRE3,1.015196392
CALCA,1.015319164
NPY2R,1.022452014
ONECUT1,0.974151295
RGN,0.959434586
EPHB1,1.031460445
GRB7,1.017037498
DLC1,1.024168227
NCR3,0.987345995
FPR2,0.957427525
NCOA4,1.033234051
MXD4,1.007012163
ESR2,1.012694623
CAMKK2,1.018633697
DHRS7,1.004375091
HTR1B,1.009970767
TXNRD2,0.989947591
SLC6A5,1.001186969
DDX49,1.000218555
RPL13P5,1.019290448
PEBP1,1.016023802
ARNT,0.995565018
ACVRL1,1.022510512
PLAUR,1.028255089
TNFRSF25,1.000595774
AASS,1.019724475
SCN11A,1.031304369
CCN6,1.066265944
FASLG,0.999496844
ZEB1,1.033999324
ANXA2P1,1.054741026
RAB11FIP5,1.007754028
EVC,0.995152227
ITIH1,0.99776126
FCGR2B,1.010376862
KIR2DL1,1.006835678
PDCD10,1.016822607
CDH20,0.982041898
TRBC1,1.027098635
POTEKP,1.017973098
ERBB2,1.010698346
PDX1,1.002882123
ST3GAL6,1.016338616
CAPN3,1.011313016
COL4A6,1.032618986
LEF1,1.01150357
NPY4R2,0.995983251
ADRA1D,1.020445312
GYG2,1.025614565
LARP1,1.00331248
RTN4,1.053147089
PKN2,1.025938912
IBTK,1.01782547
PFKM,1.014133883
HSF4,1.011379352
HMGB1P3,1.051707695
KCNB1,1.01737875
ZNF271P,0.988386737
COL19A1,0.996320154
GCNT2,1.027205523
MGLL,1.097908428
CLIP2,1.017542207
KCNH6,1.011917098
LINC01002,1.012641017
KCNG1,0.998491917
TUBAP2,1.033908699
CPZ,1.021397307
WASHC2A,1.012317544
MLLT11,1.040936974
RPL3,0.992009474
CD47,1.01871261
NEK1,1.01683912
NEK3,1.027945061
PDE6C,1.035030492
AURKC,1.008371703
AR,1.005867884
SLC9A2,1.031552587
DOK1,1.009571789
CXCL11,0.962265137
SLC5A5,0.996192063
IFNA21,1.012551737
DLAT,1.013270479
THPO,0.99526637
GCK,1.002211717
PPP1R3A,0.982157654
CCKAR,1.003193562
PSTPIP1,1.001457509
ICOSLG,0.996389303
FSHR,1.008740585
ACSL6,1.00392546
TADA3,1.009773406
HAP1,1.002275142
PROP1,1.001208103
FUT5,1.008850097
GALR2,1.003418846
ADAM7,0.989363103
ANXA2P3,1.038055005
CHRD,0.998429717
GPR68,1.006499918
PTCRA,0.997700677
HESX1,1.008880409
TCEAL2,0.969938225
UBE3A,1.016534416
CDK7P1,1.036775964
KCND3,1.026394847
PTPRU,0.992810688
TUBGCP4,0.995413298
IFNA2,0.998623467
ITK,1.006620855
LRIT1,1.025850183
SERPINB13,1.013813474
NSMCE4A,1.018671071
PPIAP31,1.030245821
B3GALNT1,1.001942623
KIR3DL1,1.017379219
IFNA17,1.000696418
PADI4,0.957409429
GGT2,0.98706694
SC5D,1.007221011
IGHG2,1.040471852
TYRO3,0.99845248
CCRL2,1.008571539
TRHR,1.015824407
NACA4P,1.004590006
RGSL1,1.013147326
GABARAPL3,0.97913232
TTTY9B,1.013164821
CSPG4P3Y,1.003134398
TBL1Y,1.009499717
ZIC4,1.001611827
RAB36,1.024115725
DSCAM,1.005604563
ADRA1A,0.992798426
PDC,1.005271168
DSTYK,1.012574942
BMP4,1.037091942
GNRHR,1.002882415
HSPA2,1.062998056
ALAS2,0.989866873
PDLIM4,1.076938716
RAPSN,1.011323221
MAST2,1.029726947
MRPS11,1.021661218
LRIG1,0.990682247
TRBV10-2,1.020674864
ALDOAP2,0.995332569
FBL,0.998099671
DRD3,1.000208129
FTH1P5,1.006042199
IGHV1-69,1.004086219
IGHV4-61,1.009926951
IGHV4-34,1.018938471
IGHV3-73,1.011746342
IGKV3-20,1.033672855
IGKV1-17,1.017090368
IGHV3-23,1.000282923
LBP,1.037727731
GPR135,0.996180519
POU2F2,0.990490773
SOS2,1.006814504
ARPC4-TTLL3,0.996309466
CADM3,1.01248601
UGT2B11,1.023299622
DYNC1I2,1.0011787
NCALD,1.01759827
MAK16,1.034824927
BBC3,0.980475015
TSSK1B,1.003838545
USP32,1.005415571
SPIN2B,1.019099307
SORBS1,1.067164929
CDK19,1.00269511
ANKRD40,1.014863545
ZNF551,1.028773924
FMO2,1.066680372
HYAL3,0.991812454
FCER1A,1.014260198
EVI2B,0.999039863
NDUFS7,1.007829451
RLN1,0.973130993
SLC25A17,0.99825328
ATP5PB,1.025283191
UBE2D1,0.993560784
PNLIPRP2,0.834791645
LAT2,1.001550016
SERINC3,1.024424579
MMACHC,1.005085041
OVOL2,1.014342039
AP2A2,1.014333433
KMT2D,1.010026761
TRBC2,1.044242409
PCDHGB5,0.992981592
PCDHA6,0.993040761
TNIK,1.037487851
PCDHA4,1.033748763
ATRN,1.007355572
PCDHA3,1.003157128
PCDHGA9,0.977649736
PCDHGA10,1.046750335
PCDHGA11,0.985682955
PCDHGA2,1.006252246
PCDHGA1,0.998843987
MPL,1.002527158
PARD6B,1.007511613
TUBB7P,0.970179899
MYO1A,1.072771001
PAPPA2,1.01869269
ZNF471,1.012130702
PLCB1,1.012495759
MYH9,0.995053906
GANAB,1.004827603
ARL6IP1,1.040290053
HSPA5,0.997627382
EIF4BP6,0.985316385
EIF4B,0.996167599
RPL13AP7,0.975176315
PRRC2C,1.049843492
UBR4,1.021098669
IPO5,0.984537127
RAB7A,1.024744785
ZFP36L1,1.008120235
COL4A2,1.052446442
TMEM123,1.009715682
RPLP0P6,1.009440867
ARFGAP2,1.009294253
NUDT3,0.997850454
GPR107,1.025374019
COL4A1,1.043869841
XPO6,1.012073347
AHNAK,1.052772726
TOP2B,1.004976461
SMARCE1,1.009011724
HLA-DPA1,0.990020713
NPIPB4,1.052959783
SUGP2,1.014582493
SZRD1,1.005846779
UBXN4,1.013809843
STIP1,1.004230067
CDV3,1.01488945
PXDN,1.069048167
FAM168B,1.008887491
RSL1D1,1.0031964
MKI67,1.027004736
FLII,1.016238202
EXOC7,1.01313068
PTOV1,1.015393484
VDAC1,1.04104787
ATP6V0D1,0.99771647
MAPK3,1.01852209
RNF167,0.983744439
YARS,1.009511749
WIPF2,1.031304555
TPGS2,0.996397202
GSE1,1.00245017
U2SURP,1.014133189
TRPC4AP,1.008210152
ATP9A,1.04564603
C1R,1.082575602
PRRC2B,1.0133682
MYL6,1.026175141
TEX261,0.996252447
SLC25A6,0.988851688
ERAL1,1.020715618
PMPCA,1.019387944
GRINA,1.007647804
COL6A1,1.018646302
PEG10,0.961651934
MTUS1,1.00901942
KPNA6,1.023119089
RBFOX2,1.027733592
FAF2,1.021143423
JPT2,1.017429728
STX12,1.03311111
ATXN7L3B,1.023687063
RHOQP3,1.026896884
RHOQ,0.998501742
TCTN3,1.008513229
ZMIZ1,1.007879015
NIPA2,1.005527927
LSM14A,1.037072343
PHLDB1,1.015283097
PDS5A,0.995191095
GCN1,1.029681142
MCM4,1.002134966
SUN2,1.00823872
MRPS27,0.997727193
PLEKHM2,0.997307901
SMG5,1.004554847
EFR3A,1.02652422
POGZ,1.024220465
SDC2,1.005282643
RNF187,1.002228211
VPS39,1.008900913
XPOT,1.019671349
TMEM183A,1.011467952
SMARCB1,1.004862966
RBM12,1.019315724
FKBP9,1.025504539
PNISR,1.026008256
POM121C,1.01091273
NUDT4,0.998843991
MT2A,0.99686814
ACACA,1.009761257
KCTD12,1.035982307
COG4,1.020023353
SERPINE2,1.04269076
TM9SF4,1.001310351
MPRIP,1.01736151
MRFAP1L1,1.011119394
ANKLE2,1.035504329
TMEM87A,1.032464329
IFITM3,1.022941135
H2AFV,1.016020462
MED13L,1.026775634
INTS1,1.00433819
ANKRD17,1.008584369
OPA1,1.0048841
PREPL,0.993752677
FASN,1.023584143
PSME4,1.038937682
ALDH1A1,1.005011268
FBXO21,0.984880966
PLPP3,1.056146824
FNBP4,1.028214838
MAP1B,1.045044379
ASXL1,1.009197506
PLXND1,1.027598142
PIK3R1,1.034226804
GCOM2,0.992069228
TUBA4A,1.07143818
GCOM1,0.975953831
POLR2M,0.99420988
NUP205,1.027466449
SERPINB1,1.000316169
MCM3AP,1.013147374
LPIN1,1.023947722
MTMR4,1.003390411
TMEM97,0.912630995
AGRN,1.013253353
ANKRD12,1.012778696
FNBP1,1.035529444
PSMD14,1.040762032
ATP13A3,1.049752433
NEK9,1.007371579
TXLNA,1.032494125
RTF1,1.012482557
SEL1L3,1.001158897
CHMP7,1.005953698
NUP210,1.013412029
TNPO3,1.01681755
SGSM2,1.00293341
VPS13D,1.014317217
LIMCH1,0.957648619
SCAP,1.01808588
RBL2,1.018736055
FAM98A,1.033085081
EPB41L1,1.055378797
TUG1,1.018357976
YIPF6,1.017983135
SULF1,1.097526164
CREB3L2,1.033924826
KDM1A,0.987991886
KHNYN,1.013469782
FAM168A,1.018996859
CLIP3,1.009824246
MYO1B,0.996165217
FEM1B,1.011930456
ZNF384,1.008981138
MYH10,1.041506559
EP400,1.026032916
CMTR1,1.004518623
USP24,1.01247316
SBF1,1.010991894
NBPF13P,1.017768397
VGLL4,1.03219301
FAM102A,1.016143794
UBE3B,1.005326887
PCMTD2,1.000310881
MICU2,1.016312143
IMP4,1.013106097
ELF1,1.01823512
ZCCHC24,1.054610262
KIAA0930,1.024361635
PDCD11,1.013089891
ECPAS,1.028644378
RBM38,1.011880548
HMGXB3,1.002083462
GRPEL1,1.027689951
CENPB,1.019234178
SNRNP27,1.007899637
IP6K1,1.008726757
KIAA0232,1.009850496
CERS6,1.045048667
NEDD4L,0.985182167
KBTBD2,1.022736352
SECISBP2L,1.019344861
KIF1BP,1.008892386
YTHDC1,1.003014773
CLUH,1.005560704
SPRED2,1.012654377
SUCLG2,1.009300913
SPTSSA,1.027373151
SETD3,1.014382905
RMND5A,1.002638383
SPECC1L,1.020891078
GPATCH8,1.008013953
SETD2,1.020417367
TNS2,1.022093023
MAPK1IP1L,1.025609319
FCF1,1.021162223
ADO,1.005937
CEBPB,1.0236255
MAU2,1.00083595
PICALM,1.0277164
TMEM131,1.011010957
MOAP1,1.020319572
MXRA7,1.026637555
GPD1L,1.020815677
CARM1,1.006520103
USP33,1.024609892
ARAP1,0.99983374
PIP5K1C,1.033021518
UBE2E1,1.028884782
SPIDR,1.012628087
SPART,1.022272831
DESI1,1.023883859
LSM12,1.00795629
NEK7,1.029980986
LCN2,1.097683192
WEE1,1.007533938
DOCK9,1.027843831
CDC34,1.001486106
PHIP,0.997598677
CRYBG1,1.033542173
ZNHIT3,0.98056848
ZHX3,1.000758992
CAP2,1.053420795
RPRD2,1.006129286
PRKAR1B,1.001608959
SCRIB,1.041241063
SPRY1,1.045691921
DENND5A,1.011540276
BOP1,0.993934754
KCTD2,1.006231627
STK38L,1.031012939
ENDOD1,1.02811205
TMEM259,1.013693898
MGRN1,1.007582288
GAPDH,1.038959287
OSBPL8,1.02240888
AQR,1.002140739
ARID4B,1.021565804
JCHAIN,1.020995489
HMGXB4,1.024486801
WDFY3,0.996346263
AUTS2,1.015281336
MRPS31,1.031018351
AKT3,1.022232824
DTX4,1.034835005
RCOR1,1.022579294
CHD9,1.020633692
ZNF609,1.000698783
NEMP1,1.01319649
TMEM41B,1.018280053
CHN1,1.006755011
STX10,1.012258039
EXOC3,1.016398069
STX7,1.012780675
UFL1,0.993266139
WWP1,1.015199183
HACD2,1.016390087
HIVEP2,1.001745687
RFTN1,1.052929318
RRAS,1.085291097
DHX29,1.018116432
EHBP1,1.053218046
RHOBTB1,1.03605729
ZCCHC14,1.008197208
IL1RN,1.042983009
LHFPL2,1.040490773
PVR,1.007123569
TUBB4A,1.027149072
TIPARP,1.029315983
SMURF1,1.016208821
CAMK2G,1.022236935
ELN,1.007442792
HLA-DQA2,0.960006953
METAP1,1.027420424
TBL2,1.028286063
PPP1R14BP3,0.993206547
LMF2,0.984893995
SLC25A44,1.03094123
ZNF3,1.002745186
PPM1H,1.010917277
PIK3CB,1.012456838
KDM3A,1.01051794
DDHD2,1.021985694
NUP188,1.007857174
LRBA,0.997971131
MDN1,1.005677161
PCCB,0.989252508
CRY2,1.023146295
RNF4,1.013572558
RETREG3,1.021421846
Sep-10,1.030003308
SCAMP5,0.990856445
PLEKHM1P1,1.002953594
TLN2,1.015601984
TUT4,1.005231804
PNPLA2,1.00879196
MSL1,1.006918094
NUP160,1.00149161
CAMSAP1,1.022367576
MFAP4,1.056546079
PLEKHM1,1.017998931
PHLPP1,0.984267564
RND3,1.035164298
PHF2,1.003039993
SYNM,1.175810855
ANKRD46,0.991192867
BMERB1,1.046437393
ARHGAP19,0.995381517
NME4,1.027817155
PIK3R4,0.995432505
RNF115,1.024395559
RCHY1,0.975313714
BBS4,1.013555773
ANKS1A,1.006934549
PPP1R16B,1.015980188
CLASP1,1.000601926
MON2,1.045982179
TCF7L2,1.020363502
CAMSAP2,1.03424576
OLFM4,1.099004479
FAM171A1,1.000220846
OBSL1,1.010890316
SOS1,1.016147408
CIC,1.000529428
LARP7,1.019313368
CLEC16A,1.01728577
FTL,1.009930883
NCAPD3,1.015869953
RPL13AP25,0.994866054
C1orf216,1.05055796
DAAM2,1.029036582
WASHC4,1.011902965
TBC1D2B,1.012129896
SORT1,1.016816068
ANKMY2,1.010115915
CIT,1.014044558
GAPVD1,1.021723487
NAB2,1.020438095
NFATC2IP,1.032277971
SERINC5,1.031874897
JAM3,1.019508245
AHCYL2,1.032644377
ASCC3,1.003049757
ASB1,1.004826117
DMXL2,1.024284622
PLEKHG3,0.996513576
HEG1,1.033698089
FUBP3,1.018285813
PAXIP1,1.00428399
MEGF9,0.999035817
SLC25A46,0.99558696
ABRAXAS2,1.019829092
POLD3,1.016728882
UBXN7,1.013133973
PPFIBP2,1.031937163
RGPD5,1.024862315
RRP1B,0.998399404
SAMD4A,1.029327739
AOPEP,1.032517816
AXIN1,1.012504357
LRP4,0.994686236
DCUN1D4,1.01884467
SUB1,1.016152489
PAQR4,1.027859861
MT1E,0.997272186
MFSD5,1.025224662
CDS2,1.007134457
COL14A1,1.030131794
R3HCC1,0.999223327
MAPKAPK5,1.04886741
C2CD2,1.009395934
KLC1,1.028860199
PIAS4,0.997358777
WDR7,1.015229386
MPHOSPH10,1.0559603
SLC38A10,0.988873587
GADD45GIP1,1.019120599
ZNF282,1.010132178
SUPV3L1,1.014356648
ABR,1.020044381
MTREX,1.011814148
TTI1,1.009760897
SEC24A,1.019443448
CSTF2T,1.01598832
LRRC47,1.03306696
GRAMD1B,1.012938948
SLC30A1,1.011821211
DNAJC16,1.011246469
LYPD1,0.971764941
THAP11,1.016561481
CBX7,1.026597746
PHF8,0.999114977
DCP2,1.003766887
SMYD2,0.986309252
PXDC1,1.051531263
MISP,1.040992567
SMC5,1.021539099
TSPYL4,1.000640074
TCF20,1.026533497
RAB3GAP1,1.005468175
UBXN2B,0.97673798
FAM172A,1.025066249
C2CD5,1.020434729
MGA,1.015326204
VWA8,1.011532817
SLC9A8,1.021355258
CAMTA2,1.009700616
NCAPH,0.995504666
ADGRF5,1.012033657
DYRK4,1.005885182
POLR2I,1.037259169
TBC1D9,0.987851389
LINC01278,0.989283498
GNPTAB,1.014902118
CXorf40A,1.021777672
SYDE1,1.01610563
HIC2,1.001981042
RFNG,1.009207605
APBB2,1.012974214
RPIA,1.013733995
DENND3,1.001648858
LRRC8B,1.005196524
ACKR3,1.070868143
AHSA2P,1.017279145
ZDHHC17,1.001927227
HRAS,1.02771187
