Gene,fold_T_NM
TEX30,1.039098422
TMCC1,0.99213229
ABCA5,0.920585379
HNRNPA1,0.990284858
MTCL1,0.864180464
TDRD7,0.880578142
CA5BP1,1.046577114
ERI2,0.995023661
PPFIA3,1.056653612
SFMBT1,0.9807203
LDB3,0.99212662
N4BP2L1,1.020327184
RPS12,0.932186111
COQ2,1.024422768
MST1L,0.94480403
PLCB3,1.006073759
TMEM246,0.934990929
IQCK,1.032796151
MFSD9,0.991892499
MLC1,1.105620652
SDR39U1,0.979053964
RAB22A,0.897992349
PHLPP2,1.006282709
TJP3,1.060709912
STON1,1.058346145
CLIC2,1.093809906
DHX57,1.046809748
MXRA8,1.069668958
KIAA0895,0.956401767
RPP40,1.029338698
BICC1,0.917769368
SFI1,1.009051304
MUC5B,1.088130504
SATB2,1.033412975
NFASC,1.02334871
SPDEF,1.067175697
ZNF862,0.966393095
ZC3H3,1.035193281
POP1,1.011104715
ZNF184,1.007171844
CENPS,0.959870078
FAM114A1,0.959513182
SOSTDC1,0.982080514
MFHAS1,0.946395859
FAM149B1,1.022083513
SHC2,0.9528937
RAB40C,1.035319652
RND2,1.040339401
ERCC2,1.054244559
PGAP1,1.073973662
NPHP4,1.008341077
KAZN,1.064141888
NPTX2,1.043316121
DOCK3,1.059103703
PPWD1,0.973538395
ABCC10,0.961570168
COL2A1,1.102174557
PLPPR4,1.128858883
ABTB2,0.97371008
CLCN2,1.045953904
MTMR1,0.984575082
CLBA1,1.018908706
CCNE1,1.060188496
G0S2,0.928807635
LIN37,1.027943757
ZNF688,1.048030939
METTL18,1.021839771
CD3D,0.993049163
HSD17B8,0.90903586
ZNF710,1.022575143
CAND2,1.002582333
PDZD8,0.930909596
TMCO6,1.044926105
GLCE,0.935569971
RWDD2A,0.96409465
PINLYP,1.020723221
RNASE6,1.000438289
KPNA4,0.972695566
OSR2,1.077206043
VASH1-AS1,0.991939674
BMPR1A,1.017754405
ATP6V0E2,1.005787972
B3GNTL1,1.025241516
APLNR,0.996318287
OIP5,1.108672638
SIPA1L3,1.038559293
SRRD,0.91227773
KLHL23,1.003106779
AQP5,1.049784492
COL9A2,1.005113238
KIF3A,1.013769853
SMPDL3A,0.944629288
ZKSCAN4,1.020116018
NACAD,1.007010439
DHODH,1.009250945
SH3BP1,1.032884411
PHF24,1.066329122
PHACTR1,1.024892715
ZNF500,1.017182799
DNA2,1.095321656
INPP5J,1.017934391
ZNF710-AS1,1.030158305
TOP3B,1.08711498
PAMR1,1.020499691
FCHO1,1.02998925
IGHD,1.002881945
TMEM151B,1.039049929
TTC30A,1.077205604
NUP50,1.006154323
ELOA-AS1,0.971548702
VPS13A,0.910146899
RPL35A,0.989177483
DIPK1A,1.014912996
PTOV1-AS2,1.055332951
RSBN1,1.043103313
PON3,0.895062888
C12orf29,1.01621306
LINC00342,0.920169862
DLX5,1.060846496
BHLHB9,1.042272331
KRT81,1.030258163
ELOVL2,1.034193206
GLB1L2,1.01664545
KANK3,1.014904167
SECTM1,1.064840236
RBM4,1.020486728
SOX2,1.033006954
XYLT1,1.000198105
PRPF40A,0.997199168
MYO1F,1.059229615
GOLGA8S,0.958789596
ATP5F1A,0.884342319
TMEM262,1.068154392
TRIM66,0.965961433
PPP1R37,1.060461635
MDM1,1.060389149
HIPK2,1.01607754
KSR1,1.012108237
IRF2BP1,1.044363402
ZNF276,1.043196255
TCHH,1.056424803
IPO9,1.045461161
PENK,1.041293386
NGDN,0.972013124
PTPRA,1.035205843
SPRR1A,0.938409407
RSAD2,1.086436969
CFH,0.889635602
RPSAP26,0.97181131
ABHD5,0.977278853
CACTIN,1.04842127
STARD5,1.042170254
OLIG2,1.083397468
ARHGAP33,1.041258081
CLMN,0.95535188
HOXA5,1.07418886
PRPH,1.004809722
DUSP7,0.963088149
STIMATE,1.008236479
ZNF250,1.016868765
EEF1AKMT3,1.032440834
OAZ3,1.034688863
DCBLD2,1.062504294
COL11A2,1.013269727
SERPINA4,0.877418326
PYROXD1,0.932276861
POLR2E,1.055841352
DTX2P1-UPK3BP1-PMS2P11,1.022465482
THSD7A,1.066258834
MRPL23,1.058734166
FAM189A2,0.917903894
MYBL1,1.03658966
TBC1D30,1.013819961
NKG7,1.054261561
ZNF20,0.998591705
SST,0.945521243
RAP2B,0.982592555
STUM,1.034014551
AGFG1,0.948052528
MAP3K9,0.990003139
EXPH5,1.064127972
HLA-A,0.959613344
ERC2,1.030649612
MEGF6,0.915034544
TWIST1,1.14451024
KRT20,1.136912448
FAM169A,1.041160803
RPGRIP1L,1.048089958
CHD5,1.029004562
RALYL,0.865742158
RPL29,1.076814839
RABL3,0.96859631
FOXD1-AS1,1.051280194
SETD4,1.011181048
YPEL1,1.030028958
FAM189A1,1.0178936
SOCS7,0.999435623
GRIP1,1.06163243
TUBB2B,1.046039274
CRYBG3,0.975660429
ABCC6P1,0.963273049
CCL8,1.131226665
RPL22,0.95067003
LIAS,1.067139712
CD7,1.034247403
TMSB15B,0.951503499
DOK2,1.042056523
MYCL,1.07540586
IFI44,1.022303727
NFKBIB,1.033676546
BEAN1,0.841547265
ACSM2A,1.064258132
ATP10B,0.935516884
NENF,0.942796104
GFOD2,1.005966391
MEIS3P2,0.960368596
PLXDC1,0.969605226
MYBPC1,0.819132036
FUT3,0.896875692
SHMT2,1.010463532
RFPL1S,1.043679663
NOP14-AS1,1.019607251
DAGLA,1.03188553
TXLNGY,0.887072918
CLDN18,0.914670418
NUDT13,1.03534913
ZNF79,0.975310982
SLC25A16,0.994949643
ZG16,1.036458591
RPL24P2,0.982180456
PPBP,1.02440927
MROH7,1.034182241
ITFG2,0.991522257
CCPG1,0.962244501
MYRIP,1.092941765
PRDM10,0.993275226
ASXL3,0.981741929
MAN1C1,1.024855752
TKTL1,1.045797958
DIS3,1.032383827
SFTPD,0.970607405
PRODH,1.07056872
PACRG,1.001059245
FTH1,0.964020414
XIST,1.271285326
DNAH7,1.060777683
TNFRSF4,1.044021092
GDF7,1.025935202
GAL,1.088766507
SERHL,1.031293296
DTNB,1.050411769
MAGEA4,1.07126107
ITGA8,1.018808137
SLC49A3,1.05117828
RPL12,0.970927319
HIST2H2AA3,1.143483657
RPL17,0.986163583
IZUMO4,1.061886101
MUC5AC,1.010184528
ALOX12P2,1.015760276
ATXN7L1,0.998737098
TACR2,1.042065125
CTAGE9,0.906297613
C1orf105,1.062846059
TPM3,0.983865905
TSSK2,1.081676163
ERN2,0.930409963
MAPK10,1.012090417
CTRL,1.047387344
BCAT1,1.178993761
IRGC,1.029679073
PACSIN1,1.052321957
RFPL3S,1.113162938
H2AFB1,1.038518927
PLGLA,1.081704912
CT62,1.075770139
CYP2C9,0.830604077
MTMR6,0.957244009
GLA,0.918747437
GMPS,1.029900921
ATP1A3,1.079263574
SELENBP1,0.996410185
HSPA12A,1.000033547
RALA,0.927131141
FBXL2,1.051040571
NAT1,0.967078344
CEACAM19,1.029526712
ELL2P1,1.012719964
CTSW,1.039075525
ADAMTS2,1.042412208
HIST1H2BC,1.143889713
SAA2,1.011695689
HOXA2,1.045580839
TRAF3IP1,1.013163629
LSAMP,1.041071769
GJA5,1.094992994
GPR65,1.00164722
HIST1H2AE,1.144105896
KLRB1,0.984063805
LHB,1.04812478
PMS2P3,1.01463449
TFF2,0.953964995
MLLT1,1.03172715
SPP2,1.029066813
GFRA3,1.040622841
HIST1H2AM,1.076282905
ZBTB25,0.982706009
ARFIP1,0.98516989
ODF1,1.029748632
FSHB,1.085139367
ARSF,1.06487558
PATJ,1.012128369
CACNG2,1.030747276
NHLH2,1.035589034
ASIP,1.057673028
ABO,1.024447856
HIST1H3I,1.073421143
GPR20,1.058571584
FCGR1B,0.976919332
HIST1H4B,1.113293343
KRTAP5-9,1.012030433
PDHA2,1.008444577
RLN2,1.065388328
FOXC2,1.037059017
HES2,1.054133511
CEBPE,1.041299593
GHRH,1.058258269
TSHB,1.038745236
CMA1,1.015944483
HIST1H1B,1.06429956
SLURP1,1.039997365
HIST1H1D,1.088619668
SERPINB10,1.064381853
HIST1H2BO,1.096499905
PPAN-P2RY11,1.036544684
ADCY10,1.04879283
ARPP19,0.997425373
HIST1H2AL,1.060633313
SSTR5,1.042132912
SSTR4,1.049033099
PTTG2,1.060859793
FPR3,1.039909542
LILRP2,1.033712352
HIST1H4L,1.021411564
PCDHGC3,1.043279182
SMR3A,1.034858727
IFNA5,1.064633919
POM121L4P,1.039314512
FGF3,1.080068676
AZU1,1.05643638
KRT36,1.02638667
TNFRSF21,0.936369729
DDI2,1.001369938
VPS52,0.943588592
COL8A1,1.095437786
ATP8B1,0.939957129
SSTR2,1.052815843
CLDN8,1.07550227
IVL,1.049484299
TPH1,1.037439422
COL4A4,0.882306665
HOXD11,1.08359447
GPR1,1.025503996
TSPAN2,1.073667878
PAK3,0.950183214
PHOX2A,1.047391536
GPR3,1.046455467
MNX1,0.953962974
HIST1H3E,1.064855776
GYS2,1.035903164
CYP21A2,1.028986639
FBXW4P1,1.044582023
UPK1A,1.074054652
EPX,1.063065303
NHLH1,1.033925611
CYP11B2,1.043341694
ZBTB33,1.032127719
HIST1H4I,1.061265269
CLDN9,1.021957682
CALCB,1.033111081
HOXA1,1.02321104
UNC93A,1.070989144
COL4A3,1.014217734
HIST1H2AK,1.08231235
HIST1H3J,1.037557751
DRD1,1.051150949
MYO1C,0.936416627
NEAT1,0.941423474
NOP14,0.955880975
WDR43,0.962080394
TP53I11,1.051460383
SPRYD7,1.003263662
USP19,0.99821921
MUC3A,0.97244163
GK,0.933375977
CLK1,0.93451466
ZNF266,0.938118963
TAF1B,1.057794785
MINDY2,1.029884578
NBPF20,1.020610065
MIR22HG,0.837958236
RIF1,1.005315436
MAN2B2,0.916072529
CCNB1,1.087858086
GATC,0.981622261
ZNF394,0.970176757
BMP2K,1.016632109
LINC01963,1.072582171
SLC46A3,0.972696977
CDC42EP4,1.039900245
NBPF10,0.964014261
ANKRD36C,1.017767076
SBSPON,1.008054564
TWISTNB,1.04607764
YIPF1,0.897224703
IPCEF1,0.937048679
CEP131,1.06148229
PLCH1,1.00064993
ZNF467,1.001878885
ARMCX7P,0.965910259
PLAC4,1.025280674
ZNF468,0.993710032
UAP1L1,1.031964927
PMS2P1,1.011618249
DCAF4,0.986056237
ZNF337,0.933324703
ZNF423,1.116762106
ATP6V1G2,1.057566534
RRP15,1.001205992
NAAA,0.989278232
HSPB6,1.041510248
IGKV2-28,1.04798326
KIAA1549L,1.03871525
TOX3,0.876116825
N4BP3,1.048598717
IGKV4-1,1.038203316
MEGF8,0.999797289
MAP3K1,1.020389515
DDN,1.031724753
SP140L,1.016053139
CDK18,1.053616532
EIF4A1,0.981612956
PLXDC2,0.976654278
TRIM56,0.976853752
RIMBP2,1.083015978
FAAP24,0.991710806
UNC13A,1.057689159
IQSEC2,1.024337592
BRINP2,1.06590945
ZNF204P,0.950540942
FAM155A,1.098711174
SLC38A6,1.028436819
SFT2D2,0.98968863
TOM1L2,1.019932037
CNIH3,1.022318441
ALPK3,0.977334317
KCTD20,0.983064717
RALGAPA1P1,1.006732228
RPARP-AS1,1.014954629
DOT1L,1.033602333
PIWIL1,1.06559957
LRP5L,0.9872066
TUBGCP5,1.015940911
CDKAL1,1.100792219
ZNF37A,1.029926917
KAT8,1.037678716
FAM149A,0.816753497
CTXND1,1.010678254
ZNF780B,1.043005531
ZNF8,1.038233193
SYT2,1.040980787
CEACAM21,1.084943999
ADAMTS3,1.104034657
ZNF362,1.030419571
KCNMA1,1.047574672
SLITRK5,1.114830723
LRCH1,1.011790593
SMG6,1.00301995
RBM34,1.048524904
OTULINL,1.012008303
SUSD5,1.074842732
TMPRSS6,1.059124302
ACTL8,1.072127097
SPATA2L,0.980837816
CXCL5,0.896414388
PPFIA4,1.042661413
SMG1P3,1.071139136
APOBEC3F,1.052068809
SCAI,1.030821139
NECAB2,1.038047632
THAP9-AS1,0.937283197
BRSK2,1.035314994
SNHG3,1.067037479
BICDL1,0.973230228
FNBP1L,0.908629279
ZNF528,1.011587665
SEMA6A,0.973923736
RNASEH2B,1.012984322
TRIM58,1.061950516
ZNF280B,1.052611254
FRMPD4,1.060852305
PGBD5,0.992454878
DENND5B,1.009896943
PRDX2,0.989576301
HIST1H2AC,1.006292186
GRB2,0.94903184
SOD2,0.919050593
MINAR1,0.980914111
LRRC42,0.933609736
SPICE1,1.020430027
ADTRP,0.945095076
DPY19L1P1,1.000937621
NRIP2,1.047349532
N4BP2L2-IT2,1.066284744
TTC22,1.010073591
MBL1P,1.016719913
TSC22D1,0.979066633
MCF2L2,1.072153377
SENP3,0.99155126
DNM1,0.987125994
RAG2,1.063064757
ZNF550,1.028030975
C12orf45,1.034905825
PIK3C2G,0.979013802
EXOSC8,0.962267734
HYPM,1.044664772
CNTNAP2,1.022807754
YOD1,1.015362709
DOCK10,1.027028512
PABPC1,0.927300681
FRG1CP,0.897210527
CAMK1G,1.05708705
SLC35E2A,1.018008366
CEP152,1.03779102
PTPN20,1.032159206
DNAAF1,1.06626975
FMO6P,1.068627027
IGKV1-39,1.06878556
LINC00963,0.990325854
KRT86,1.003076237
HLA-DRB3,0.88852896
ASLP1,1.048596446
NUS1,0.998932096
DLST,0.969624146
IGLV3-25,1.060136622
CERNA1,1.009959609
PRKAG2,1.005326564
ANO3,1.03248461
GPAA1P1,1.076874377
CADM4,1.064472041
ZXDA,1.010071469
EMX1,1.08973655
SLC8A2,0.998089391
LFNG,0.993047884
TNN,1.066933883
LINC00667,0.976268969
TRPC2,1.039560703
ZNF749,1.071734609
PGAP2,0.980738746
LINC02172,1.075306721
BAALC-AS1,1.016114782
ZNF529,1.033109018
ZNF674,1.038564615
ZNF549,1.037216905
SPATA31C1,1.044242188
RUNDC3B,0.986995
LUZP2,1.069512819
SEMA3D,1.067671096
MYH15,1.050721729
EFR3B,1.04576302
CCDC88C,1.012110013
TRGV7,1.049042584
GIMAP5,1.007834116
PELP1,1.047764838
ZNF37BP,0.995094463
GGCT,0.994987559
PRSS3P2,0.91096791
STOML2,0.968878844
EXOC6B,1.013806283
PARVA,0.975776348
ZFR2,1.06148009
IHH,1.043130364
ZNF428,1.048652827
GK2,1.023070591
ACSM1,1.047637868
MIR548N,0.978466081
SYNPO2,1.071599882
BEX4,1.015820523
TSPO2,1.057889583
SUMO4,0.992043614
ZNRF4,1.056579199
ABCA12,1.054679521
GTF2H2C,1.130498808
PRPS1L1,1.073485057
FAM182B,1.044782731
WDTC1,0.975909567
DUSP10,0.972720274
SPINT3,1.02493931
DIRAS3,1.065714349
ETV2,1.05116387
LAMB4,1.026769428
PYGO1,1.080388541
SORCS3,1.070660547
KHDRBS2-OT,1.055047055
ZNF492,1.058727632
AGPAT1,0.978772346
HLA-DQB2,0.995110299
TRAV27,1.04984878
SCFD1,0.929282228
RGS17,0.962332851
LYPLA2P1,1.018904064
ZNF780A,1.036510634
ATP6V0E1P2,1.087568765
ACVR2B-AS1,1.050091116
LTN1,1.016211813
SPATS2L,0.953559948
PHF7,1.006286151
TSC2,1.042764498
DLEU2L,1.12935022
BRMS1,1.026409846
NEUROG2,1.069647225
EPHA5,1.103009434
HSD3BP2,1.044518691
PLXNB1,1.069250844
LUNAR1,1.078443704
ASCC2,1.030272628
SHBG,1.017392792
DDX27,0.959357696
SEC16A,0.934730234
FLG,1.146721493
IGFALS,1.066309605
PHF3,0.959873731
IGHV5-51,1.065484109
DGCR11,1.006662115
DTX2,1.049358949
KCNV1,1.050784913
LINC00563,1.037514872
AKAP8L,1.0438131
GORASP1,0.904051275
RN7SKP150,1.048970781
LINC01136,1.034982
ZNF804A,1.031614972
TRAV16,1.064081567
OR7E2P,1.042108422
INSRR,1.038448548
IGLV4-60,1.068745687
RAB40A,1.01150969
CYFIP2,0.954970277
CFAP74,1.068156533
MTMR7,1.05764404
MYH7B,1.045256249
TRAV13-2,1.079258552
TRAV8-3,1.049795739
RADX,0.961005688
PABPC1P3,0.93348374
ZNF639,1.072776627
ZNF835,1.024964512
CROCCP3,1.047002822
DNAH2,1.038723584
GUCA1B,1.039731846
ATP11A,1.015469391
LINC01534,1.070563978
HERC2P3,1.02825153
SIGLEC15,0.92225596
SYT12,1.036391453
UBQLN2,0.977547017
ZNF440,1.00007222
PTGDR,1.066121584
SNRNP40,1.021897387
RAD21L1,1.04198742
NPIPA3,1.009413701
CD72,1.03091388
LINC00837,1.035013222
ARFGEF2,0.992482842
SPATA31A1,1.042317036
LINC01361,1.057692154
IGLL3P,1.054536923
FAM136A,0.987696121
IGHV3-30,1.026146197
SMG7-AS1,1.073321981
SLC5A4,1.037999627
IGHMBP2,1.011693893
UBXN8,1.006637614
ZNRD1ASP,1.084475519
CBX2,1.039020546
PRAMEF12,1.051188687
SLC39A9,0.981605346
ZXDB,0.982319921
POLE,1.023093046
SEMG2,1.021170626
ZNF280A,1.05495738
CCDC144A,1.001544462
CYP2C19,0.879298316
DAAM1,1.0111822
CD44-AS1,1.061499455
HBBP1,1.061997295
ANKRD34C,1.016909348
OBSCN,1.032512989
MCFD2P1,0.99361075
HTR7P1,1.065210196
RNU6-125P,1.041254095
SPEF1,1.121629329
TRAV21,1.057447509
PIAS1,1.009325019
RPL29P7,1.054189143
TRDC,1.069232405
HERC2P5,1.033398799
IGKV1-13,1.082479724
LINC00939,1.011894602
CPN2,1.013330628
TAF4B,1.04858993
CD163L1,1.051554661
SLC2A14,1.016953198
TCEA1,0.968235484
LPXN,0.966359109
GRM8,1.040889689
TGIF2,1.05252212
LAMB2,0.981221871
MYH7,1.074081967
TMEM115,1.034133779
ADAM3A,1.077321076
ZNF460,1.047642993
CYSLTR1,1.039803108
ADGRD2,1.07250351
TRGV5,1.04280068
XRCC3,1.056277215
HNRNPCL1,1.095499859
TAOK1,1.014004725
OVOL3,1.079981958
PCDHB17P,1.064519569
UBE2V1P3,1.074632213
TUBA3E,1.015615574
HDAC3,0.943707433
CYP2A7P1,1.009459791
YIPF3,0.9424082
RPS4XP2,0.978114451
SEC14L3,1.046032519
PPP1R13B,1.028228453
RPS17P5,1.028082329
FHP1,1.03482281
ZNF10,0.959737095
RNF11P2,1.099951213
RPL12P11,1.04357292
SMARCE1P2,1.013645449
TAPT1,0.975208563
TSPY11P,1.057544698
ANOS2P,1.025983176
RPL18AP16,1.054132047
PTMAP9,0.9357073
NPM1P22,1.036133932
KLHL1,1.034354012
EI24,0.94940287
IGKV1-37,1.044179227
SEC14L4,1.000705264
SP3P,1.076354605
ATXN8OS,1.050183399
OR2B2,1.063123651
CNN3P1,1.071989428
CYCSP44,1.060499118
HMGB3P19,1.028831997
HOXB9,1.061255809
ABCD1P2,1.022702101
TARDBPP1,1.075244957
RPL27AP,1.051270072
PA2G4P2,1.013822236
ELOCP3,1.08388023
KIR3DX1,1.06174287
TMSB4X,0.927246811
PQLC3,0.956192428
DDR1-DT,1.04688504
CHST12,1.024170858
PTGDR2,1.010770718
ZNF682,1.045489861
ZNF355P,1.028027544
DUX4L9,1.048452682
TUBB4BP7,1.040996394
OR7E111P,1.008709322
RPL23AP22,1.033531862
RPL21P2,1.044437626
GRIP2,1.071399423
MYDGF,1.00620115
RPLP2P1,0.991842355
RNU6-73P,1.065653297
RPS10P5,0.95603558
HMGB1P4,1.066350791
PTMAP3,0.977114624
IGKV1D-8,1.047665376
BRCC3,1.025764981
OR2B6,1.070521932
YY2,1.047081618
GLRX3P2,1.026579346
OR7E19P,1.020610853
ATXN3L,1.081697977
IGHV3-20,1.04165727
GOT2P1,1.060682851
RPSAP20,1.036420494
HMGB3P1,1.017818161
TBC1D22B,0.985924277
SUMO1P2,1.09865879
IGHV3-21,1.07394073
HNRNPA1P3,0.988768729
IGLV3-10,1.052741829
SOX5P1,1.024216468
SRMP1,1.033333625
FABP3P2,1.060253161
FOXL1,0.940269891
RPEL1,0.948973797
HMGB1P17,1.032997261
RPS11P1,1.053124487
TRBV5-2,1.060104798
RPL7P27,1.114630313
KRT18P38,1.055807985
POM121L2,1.037911571
NHP2P2,1.057614234
UBE2V2P3,1.023322905
HIST1H2APS4,1.046921598
FZD8,1.038697483
RPL7P25,1.050122019
RPL10P17,1.028838555
GNAT3,1.054214178
SDHCP4,1.10984742
MAGEC3,1.072454917
PIGCP1,1.062190798
LINC02249,1.109759383
PRSS3P3,1.039117984
CCL2,1.025179909
AOC4P,1.048017657
HTR3A,1.079104635
MAG,1.07285234
GTPBP10,1.014831886
HLA-DPA2,1.092074254
DHFRP3,1.056557185
ZMYND10,1.153100554
MGAM2,1.028210531
TTTY1B,1.034770072
C9orf106,1.008159054
KIR3DL3,1.04589138
SUPT20H,0.99150411
PRODH2,1.03900391
OR7E12P,0.960467119
KLK1,1.038264688
TAF1,1.024763552
SLC25A30,0.999099952
EEF1DP5,1.014789169
VENTXP1,1.063317696
KLF17P1,1.03791823
PYHIN1,1.072679158
SUCLG1,1.017059289
USP53,1.019688352
CYLC1,1.072850059
FAM224B,1.008926488
RPSAP44,1.048472098
KRT18P27,1.053336611
KRTAP4-7,1.055772591
ACTR3P2,1.054966839
RPL10P10,1.081390064
OR2J1,1.037371803
HSD3BP1,1.035657542
HNRNPA1P31,1.043966449
KRT8P11,1.054093979
CYCSP33,1.014274738
RPS3AP5,1.000894881
ARF1P1,1.029619756
ELL2P3,1.08806911
MLLT10P1,1.052763211
IGLV3-19,1.048539304
TRBV21-1,1.044720562
GDF11,1.061896157
ATP8B2,1.036289592
PRB4,1.040697297
FAM76A,1.022247032
RRN3P1,1.017128477
MICU1,0.916482136
KRT35,1.048053292
LMNB2,1.018910456
ZNF133,0.952318346
ZNF224,1.015244831
RUNX2,1.081538971
TLE4,1.064945256
ADAM5,1.0579553
KRT18P50,1.031423184
PGK2,1.057601282
GBX1,1.038201009
AZGP1P1,1.074264901
RBBP4P4,1.004995653
TMEM212,1.061079769
RPS4XP3,1.093180372
CYB5AP4,1.014527616
IGHA2,1.001880662
SIRPAP1,1.042546739
FOXD4,1.071923304
HMGB1P12,1.070883679
NCR2,1.045890892
DIAPH2-AS1,1.05014883
MUC7,1.049384272
TRBV16,1.050607738
DMPK,1.059136941
C1orf68,1.063955168
RPL7P52,0.962905905
RPS4XP9,1.05364264
MKRN7P,1.055199819
SLC35E2B,0.924695688
PMCHL2,1.100813729
UBBP2,1.060420486
TUBB8P2,1.051137303
RPS29P28,1.079339197
COX6B1P3,1.029125042
PPIAL4A,1.038081709
VDAC1P6,1.072803195
EEF1A1P42,1.055313452
UBBP1,1.029858722
TRAT1,1.017395026
IGLV2-14,1.060236898
TNK1,1.026700675
HADHAP1,1.031166149
PTGER4P3,1.070012227
PTMAP1,1.032791379
HERPUD1,0.881092285
TRAV8-6,1.038933214
ZNF259P1,1.056178591
COX6CP1,1.072235289
PRDM1,0.987971543
GCNT1P1,1.044388244
GLULP4,1.070020941
MTRF1L,0.954984738
CYCSP19,1.026123771
BTNL3,1.064185736
DYNLL1P3,1.091628395
ACTBP9,1.03300617
OR1E3,1.029111465
NOMO1,0.992358345
SFXN3,0.937241746
MAST1,1.031973496
IGHV3-47,1.069173561
ZNF154,1.058724879
DNAJA1P4,1.019497591
COX7A2P2,0.95173824
TTTY2B,1.00857541
PRAMEF33,1.066603312
IGLVIVOR22-1,1.050757645
IGHV3-7,1.025080927
SERHL2,1.053273067
NDRG3,1.023630963
DNAJC22,0.965960067
OR1F2P,1.054456828
CDC37P2,1.071250029
OR7A10,1.053855488
HERC2P2,0.974139617
IGHV3-72,1.078998347
KRT3,1.048803906
ELOCP28,1.032949712
LINC01399,1.018049025
CTAGE11P,1.02299567
KRT18P44,1.03226511
OR2J3,1.021714141
RPS10P2,1.04178314
FDPSP5,1.013107699
PPIAP21,1.04466216
RPL35P8,1.081525684
PRICKLE3,1.073963347
KRT19P2,1.036542572
KRT8P17,1.071202771
HNRNPA1P37,1.042671541
PRKAR1AP1,1.052784661
HLA-DRB6,1.01991421
RPL22P22,1.023440903
PRAMEF27,1.034103905
CTNNA1P1,1.052020611
ATP5MC2P1,1.072548377
TRGV5P,1.03784375
SIRPB3P,1.051450074
IGKV1OR2-108,1.038832734
RPL10P2,1.03281662
ADD3-AS1,0.967033726
CLIC1P1,1.051268607
MRPS11P1,1.051564601
UBE2NL,1.013389981
TRAV13-1,1.031498336
TRAV10,1.008103815
PCNAP3,1.141443338
ZNF227,1.064010813
TRAV9-2,1.096214595
HIRA,1.030565064
HLA-J,1.006271307
CADM3-AS1,1.049493945
HMGB3P30,1.029922686
BTF3P12,1.042089801
BTF3P13,1.066031597
LINC01482,1.058430183
HLA-DMA,0.930798956
IGKV1OR10-1,1.052623766
COX7CP1,0.960577463
OR7E36P,0.92184896
IFIT2,1.078551997
ABCA6,0.989188577
CRX,1.059958524
MILR1,1.005194851
CACNA1S,1.033210634
KCNV2,1.05391855
OLFML1,1.165154747
FAM49B,1.016979102
ZNF816,1.030414703
MYH14,1.0086833
MT1M,0.964625667
ZNF675,1.087983984
ARPIN,1.024906762
OR7E14P,0.891555423
RPL10L,0.989963038
BRINP3,1.052555879
ZSCAN18,0.987477019
UPF3A,1.012227669
CINP,1.046255142
PPIA,0.995803599
USP27X,1.040826129
TIMM50,1.032858576
ZNF573,1.026866169
ANGEL2,0.9860332
GTPBP4,0.985640806
SKA1,1.084862366
COX16,0.913273668
WBP1LP2,1.01588015
PHF13,0.972843054
SIX5,1.050069996
ZNF234,1.007982066
SEC14L1P1,1.01779692
ZBTB7C,1.004297655
PLEKHA2,0.984494408
WNT7B,1.043791354
MAGOH2P,1.031914284
FUT7,1.040602677
CNPY4,1.039044628
SEC61A1,1.022694597
EIF3L,0.973248095
CHCHD2P2,0.950998551
COPZ1,0.961723997
VPS35,0.938813921
S100A6,0.877146035
TLE5,1.041491776
TMBIM1,0.854795442
ITM2B,0.923273814
TMSB10,0.962613133
WDR6,0.981634376
EIF2AK1,0.950235016
RTF2,0.968543062
RPL7AP6,0.921016255
WAC,0.977433448
TMEM30A,0.92688379
PERP,0.862664785
PDCD6IP,0.939757842
ADIPOR1,0.989958262
COPG1,1.002068913
UBE2Z,1.012506274
GSTK1,0.987397052
RPS26P15,0.983704368
DDX56,1.016624517
JPT1,0.8812748
A2M,0.976112523
TM9SF3,0.942821846
ADI1,0.92843858
RAB31,0.996577208
NRBP1,1.030161506
TMEM50A,0.893851495
C3,0.924700708
RTRAF,0.925249607
POMP,0.990066509
MTCH2,0.947543594
NDUFA4,0.966056243
TRMT112,0.973806226
RDH11,0.912930368
HACD3,0.977582273
SLC39A1,0.97239327
PNRC2,0.937396179
ZNF106,0.942808968
GPS1,1.082679473
YPEL5,0.910361949
YKT6,1.014074455
GALNT2,0.995860268
SSR3,0.995795274
ALDH18A1,1.001793807
SNX5,1.017861473
RAB11B,1.064037745
PRR13,0.945964997
TMEM43,0.940885069
NPLOC4,1.012892861
UFC1,0.887908124
UBE2H,0.988744824
NDFIP1,0.954803879
ATP5F1E,0.998077237
NUCKS1,0.982026315
GOLPH3,0.9358345
POLDIP2,0.949033352
NOP53,1.003606972
MAPKAP1,1.015046294
BZW2,0.980979571
LARS,0.991320638
SELENOT,0.973025834
YTHDF2P1,0.943100607
SPIN1,0.996696975
CCDC47,0.923188267
SUPT16H,1.057900938
ARPC4,1.031782562
WBP11,0.989367922
UBE2J1,0.950255654
SPG21,0.93294774
SLTM,0.971143383
USP39,0.950831009
NSFL1C,0.995865511
TGIF2-RAB5IF,0.897497731
YY1AP1,0.92803646
CHMP3,0.864094902
EVL,1.060783417
TFG,1.014699467
DDX41,0.948510677
PPME1,1.021081691
LUC7L2,0.984787655
MED4,0.997846741
CTDSP1,0.995001467
HIGD1A,0.925225788
QARS,0.927828613
THRAP3,0.994156079
PPA1,0.883624957
GNL3,0.910221165
PRELID3B,0.99603434
ARL8B,0.928216321
TNS3,0.926909534
