Gene,fold_T_NM
ZNF254,0.920996428
ARL2BP,1.018958739
CCDC108,1.086155972
PDCD6IP,0.984236148
TM4SF18,0.722780776
WDR75,0.987416336
HSDL1,0.945800678
TGDS,0.951908406
GLI4,1.041604788
POU1F1,0.986785139
ICT1,0.991140409
PPP1CC,0.971536344
STAP2,0.824496297
PLCB1,1.126505314
SLMAP,0.948203678
TMEM194B,1.096774655
TMEM37,0.97241429
PCYT2,0.997994462
LCE6A,1.139263106
SLC15A4,0.960829846
NUP54,0.99440409
MLC1,1.070757795
ATP1A4,1.11244803
ACSS2,1.023224483
ETNK2,1.121874931
NUP50,1.051951773
AQP7,1.424411659
OSM,1.045560069
EIF1AX,0.961001869
MAD2L1,1.035652562
RASSF2,0.975115792
LEF1,1.04340497
PBX3,1.003767046
ZBTB9,1.02241189
SEC11C,0.926153717
FAM13A,0.925775411
KIAA0355,0.884641203
FMR1,0.911763434
CARD11,1.028581828
SGSM2,1.000320217
SHD,1.019495543
ZNF500,0.968593555
DDX39,1.028325646
ITM2B,0.983217017
NDUFS6,1.018101704
C4orf7,1.127173186
C1orf151,1.019953195
LEPREL1,1.117236326
KATNA1,0.987538188
CCDC91,0.929684359
HEPH,1.06928453
FXC1,1.002007179
CHST4,1.126601689
CHIA,0.947713221
ATP5G2,1.098337508
PITPNM3,1.368550034
GAB3,1.136580684
PRHOXNB,1.16370655
IL17B,1.156235634
C3orf37,0.886437018
IKBKAP,1.006176291
PTPRCAP,0.978784743
UBXN4,1.002043625
NARS,0.981152711
AEBP2,0.901543606
FAM5B,0.959108902
KEL,1.173827415
ZNF773,0.944097329
PADI3,1.263374751
FAM190A,0.824846677
ACADS,1.025448814
MEIS1,0.789813387
OTOF,1.038232191
ZNF668,1.029620429
SEMA3A,1.084164593
FAM164C,0.886623146
NUDT15,0.909219737
KRT86,0.917780893
NM_032391,0.791815336
C16orf93,0.903151115
TRA2A,0.938843105
SERPINI1,0.921290166
ST3GAL4,1.074461623
RASSF5,1.046634266
TMEM184B,0.887734887
PIN4,1.004658027
IFI44,1.086144005
REPS1,0.950987406
LOC390595,1.037227686
CINP,1.089901136
KIAA0754,0.99736524
LPPR3,1.185302653
DIABLO,0.99154984
LNP1,0.925417199
C1orf54,1.050636975
VPS13A,0.901928594
BMS1,0.994027889
RLIM,1.045186883
AGR3,0.829394424
ST18,0.884942629
HADHB,0.995205622
ANKRD11,1.015943054
GPRC5D,1.059462027
HTR5A,1.029101003
ARL3,0.983085625
SPAG8,0.901917763
HSPBP1,1.151827732
VTI1B,1.015851167
SERPINB8,0.979192287
CLIP4,0.918572842
SCGB1D2,0.96625195
SPARC,1.045231457
TUBB6,1.051648676
ZBTB8OS,0.997015457
NEDD8,0.991083032
CASC1,0.683370055
PRMT6,0.973058997
CYP2J2,0.858894956
FXYD2,0.788960674
C12orf77,1.093441096
DHRS3,0.898346423
LYPD3,1.064602554
STAG1,0.943830095
RNF4,0.977289922
APBA3,0.974300724
ECEL1,1.112899965
LLPH,1.001002185
C17orf100,0.862245662
NT5C1A,1.168560977
BTBD2,0.841163498
NEK2,1.106371805
ERP27,0.61085982
ZFP62,1.050760217
ABI2,0.981413709
PCSK6,1.08030511
TJP1,1.027524276
CENPI,1.209311544
KRTAP5-8,1.074788529
CABYR,1.047755319
PCDH18,1.023805425
AGXT,1.193314087
OR51T1,1.20474212
GSTA3,0.573449702
THSD7B,1.065621806
FAM200A,1.044862266
NCSTN,0.903832701
PLIN1,0.944860298
ARL6IP1,0.947087449
ACHE,0.914986145
CD300C,0.997468488
NOVA1,1.014172122
PTPRE,1.034982143
PCDHGA3,1.077332564
NDUFA3,1.014943373
CPD,0.918278974
MLXIP,0.882402863
SYNJ2BP,0.895607713
MYOF,1.02209004
MELK,1.013621034
SMPD2,0.874686057
KRTAP5-4,1.008297586
MFAP3,1.089369114
FBXO22,0.990367575
LOC440957,0.964785595
CCDC76,0.959183552
EPRS,0.909016615
ITGB1BP3,1.08237492
PTPN7,1.097263537
DHX58,0.849994644
PRKCD,1.094807127
ITIH4,0.706136769
BAZ1A,0.900349497
GUSB,0.959579705
DNAJC5B,0.819391171
FANCD2,0.979938158
C11orf31,0.954675531
CCL20,0.998501076
PGBD1,0.993379474
ERO1LB,0.73890857
CLIP3,1.054753445
GOLT1A,0.756702423
TFAP2A,1.128782388
DNAJB1,1.034316248
RNF44,0.992497851
C11orf10,0.996788646
PCSK7,1.078674645
LCOR,0.85573722
IL1F5,0.971132952
GTPBP6,1.000646764
SYT9,1.091370953
FXYD7,1.118910439
MAP2K1,1.02623036
STK3,0.925952984
PRH2,1.01074296
RAB13,1.018965509
UBE3A,1.059783075
EMILIN1,1.033705233
LAG3,1.104983517
GNA11,1.041753921
TGFB3,0.920994987
C8orf4,0.950699666
MEST,1.072693289
LEO1,0.962320305
PKN1,1.063076309
NLGN4Y,1.170955112
DIS3,1.169659188
PLA1A,1.068595932
C8orf48,0.980817269
CMA1,1.149997271
FEV,1.08853025
PAAF1,0.951827347
RAP2B,1.013118604
CEP110,1.037870235
TAF5,0.881447235
TSGA14,1.007797199
CARD9,0.90462628
SCCPDH,0.971563292
IGFBP5,0.959733339
KDELC2,0.913388439
C1orf21,1.012622305
RPUSD1,1.090132483
HDAC1,0.987405133
C9orf98,0.838342784
APOC3,1.060632978
TMEM101,0.99978563
PCMT1,0.960596394
MSH4,1.038979089
NES,1.029565629
LPCAT3,0.900649474
HLA-B,1.015525526
TTN,0.93526848
HMGB1,0.955426415
MS4A15,1.402040208
OLR1,0.870835352
GJC2,1.118832264
AHCYL1,0.844114165
XRN1,0.922486637
NLN,0.903734735
C14orf135,0.985438772
FAM35A,0.94260452
GNL2,1.007575538
RNASEL,1.009676841
IL1B,1.043945644
LOC730755,1.144195259
POU3F1,1.089832319
FCRL2,1.235748709
KRT85,1.167375184
SPC25,0.990863032
MRPS27,0.979925329
SEC23A,1.049232044
PIKFYVE,1.060287152
KRTAP4-7,0.756627218
ARHGEF38,0.779697521
ZNF880,0.932268485
CTSF,1.022298392
MYL5,1.005462283
C4orf21,0.963135821
TMEM5,0.931583737
KRTAP3-1,0.974159291
PPIC,1.005956184
MMGT1,0.988775416
NAAA,0.98165814
SLC10A1,1.060711197
NPY2R,1.101907137
CD300LF,0.792385049
PRSS21,0.955966907
KCNG3,0.857997141
PURB,1.01216051
NUP93,1.034883927
POLE2,1.14631273
TP53INP1,0.949344508
PSMC3IP,0.958144815
GSTT2B,0.989999945
LCAT,1.036317692
PAX9,1.087998798
ZNF77,0.886635049
MAP3K14,1.065133892
SLC12A9,1.042451964
MERTK,0.981395666
FAM111A,1.152696445
TMEM149,0.936491374
ROMO1,1.014944001
STX5,0.961612239
MGEA5,0.934025354
LPPR1,1.051083751
NDUFA8,0.998792936
CRYGN,1.083909187
EFNA2,1.13690834
CSNK1G3,1.012988135
AGTPBP1,0.984869702
CARD17,0.982441408
FNBP4,0.993891044
BTBD3,0.800327578
PDXK,0.955345964
UST,0.950571975
HOXB2,1.156322134
TOP2B,0.957028311
CHAC2,1.015483567
CTSA,1.022249506
HINT2,0.990099922
FAM122A,0.992052813
SNUPN,0.940641716
HTR2A,1.287259134
KLK15,0.565108897
SNF8,0.993285162
KCNK13,0.809629826
GMEB2,1.013231561
RNPEPL1,0.962212192
TLN1,0.878081274
ZXDB,0.980243548
ZNHIT3,0.95466495
IVNS1ABP,0.975509381
GPR158,1.131026458
TMEM35,1.027231165
COL6A3,1.068294685
UBFD1,0.980461606
GRK5,1.066518037
GRK7,1.070468143
ZNF296,1.08300898
UBQLN4,0.968467701
MYL10,0.999105207
DENR,0.989440079
SUV39H2,0.956202227
C7orf55,0.966604088
POPDC3,1.039091575
PTCD3,1.003248006
DCAF12L1,0.829622116
PRSS54,1.077095486
C11orf2,0.946349614
LEMD3,0.935738434
CCL18,1.22324284
LRRC56,1.524453059
YRDC,1.015485614
NM_002141,1.06912141
PAPLN,0.969386666
FANCM,1.022063505
RBM18,0.986314914
ZNF681,0.883703551
TOE1,1.056567527
UCHL1,1.065840515
COX6B1,1.009423326
INSIG2,0.92907453
ZNF208,0.943296262
INHA,0.831949875
HECW2,1.020214724
SLC35E2,0.975309567
GUCY2D,1.114542638
SRD5A3,0.952597721
PBX2,1.053466405
KRTAP13-4,1.177431866
NUDT16L1,1.007834138
GDF11,1.085051292
TAL1,1.070449917
CXCL13,1.183822905
ANKRD17,0.887334133
MYH6,0.906137441
SLCO2B1,1.105763008
TNPO3,0.858229959
MAP3K2,0.902187085
CYP27C1,1.350452009
SBF2,0.964289225
FAM155A,1.059537741
TMEM126A,1.006125054
C17orf28,1.237005485
HMGCL,0.867561289
SDC2,0.947903811
GPATCH2,0.962602537
STS,1.026082643
PVRL3,0.95622509
LGTN,0.961476863
ZNF345,1.09116264
C16orf5,1.019281936
PRSS45,0.759639517
NXNL2,0.887055803
NUDCD1,1.161505097
LRRC57,0.949471143
CDA,1.135165792
ICA1,0.991818565
PTS,1.000076964
SFRS8,0.956741049
METTL2B,0.976838056
RNLS,1.03942425
CMIP,1.153525857
RIPK2,0.987451177
DDIT4,0.977702684
RNF208,0.960325527
TUSC1,0.930143393
PLEKHB2,0.933368855
C14orf80,1.078556289
TAS2R20,1.000616579
MORC4,0.962503588
ANKRD36,0.865771399
KCTD13,1.115489974
MMP7,0.852862045
MRPS21,0.995312737
CES7,1.16501858
PRMT5,1.037547288
ZDHHC19,1.273266783
ETV2,1.575413404
DUSP7,1.080799734
ZNF44,0.928944761
GPR144,1.267535262
PNRC2,0.969358929
KCTD10,1.043655792
SNRPB,1.003988644
TMEM54,0.934541711
STAB1,1.314845445
GAD1,0.87784851
TLR1,1.071791347
HPD,1.080061909
TTC7B,1.001518802
ARL14,0.81293842
AMIGO1,0.983800863
PRUNE,0.952110624
MTOR,1.058150329
ZNF415,1.073249257
EPN3,1.024721566
RGS19,1.030052269
PDE4D,1.049410146
SPIN3,0.938598881
PCDH15,1.045605008
VN1R4,1.112559082
HARBI1,0.872871622
CNGA1,0.939263137
TRIM23,0.959262068
IKZF3,1.264304953
COL2A1,1.165657175
USH1C,0.779952944
PTTG2,1.092224808
NM_005522,0.978672964
ADAM33,1.195299453
WDR53,1.044490355
LOXHD1,1.051248492
CHMP4C,0.619768789
PPP1R3D,0.982990773
CLN6,0.889035776
STOML1,0.994987321
SAT2,0.973205625
NUDT11,0.911808791
BRIX1,1.038718098
TNFRSF8,1.028359504
NM_002148,1.546220793
TMEM128,0.985012402
STAT4,1.016489042
SYT15,1.026843893
TNFRSF12A,1.005035773
PIGU,1.011358617
RABGGTA,1.1181936
HAUS8,1.006842795
FAM169A,1.082354494
PSAP,0.950542281
TMOD3,0.990155
MSH5,1.109085755
KCNK1,0.837407343
ZNF551,0.926594554
KDM4A,0.99024968
CYB5R2,0.985891264
HIP1R,0.679083828
GIMAP5,1.11386816
PLXNC1,0.843383821
C19orf52,1.012842981
HS3ST2,1.09604009
BRPF1,1.071521052
FAM50B,0.972972014
RND2,0.877929452
UNKL,0.874227575
SPATA13,0.902777901
KIAA0040,0.919770613
PIH1D2,0.887492805
UQCRHL,1.009053853
SDC3,1.070592018
TOMM20L,1.079135917
SLC23A2,1.149340341
CCDC52,0.922212736
SNX24,0.951737787
TOPBP1,1.015477838
TRIM46,1.066252434
ZBED5,0.915050777
KRTCAP2,1.000402047
HSP90AA1,0.936277292
TBX5,1.116313823
PAPSS1,0.936917774
SLC6A7,1.042142118
FAM180B,1.256746845
CCL15,0.798575981
RHCE,1.073576962
LYSMD3,0.979980677
PSMB10,0.997643778
C19orf60,0.956468922
TMED7-TICAM2,0.913256103
STBD1,0.968506015
PRKACG,0.831255484
EFNA5,0.952332293
HES4,0.925795825
FAM50A,1.018673908
MAFF,0.942180461
STARD3NL,0.982590472
FAM71F2,1.073259944
CMYA5,0.971123764
SQRDL,0.970321903
ZBTB17,0.985736701
LYST,1.012134547
EIF4H,1.008018044
PPAN,1.050530765
LIPC,0.696174377
CBR3,1.028190963
C6orf70,0.923494029
DPEP2,0.979056812
CNPY4,1.149881157
OSTC,0.994494863
ARHGAP25,1.124495174
CDH18,1.139862176
ABCG1,1.109865808
MLLT3,0.943239083
MTMR9,0.998577524
LRRC55,1.061288262
RSPH1,0.800427133
CELA2B,0.656188948
TTC21B,0.962728371
AKR1C1,0.947563116
CRKL,1.233083354
DENND5B,1.00509733
SLC25A19,0.924712841
CA3,1.00865493
TPCN1,0.91163998
RING1,1.004403706
RQCD1,1.022133427
EXOSC4,1.047540535
ESYT2,1.015616473
WDR47,1.065164804
ZDHHC12,0.947196908
SFTPC,1.114790949
APBA2,1.109128871
ARHGAP19,1.104328042
C11orf20,1.066111456
SLURP1,1.05772222
SORT1,0.935507484
SLC2A10,0.955084953
HAL,1.385216036
C7orf60,0.793210789
ZYX,1.014747393
ARID3A,1.007726155
OR52I1,1.468910967
C4orf44,1.477633927
GAGE2B,1.033358316
MAGED1,1.045170208
ZNF501,0.954386921
OR2A4,0.694826138
C5orf15,1.018052426
KIAA1841,1.009740994
RPP40,1.038794724
SLC41A2,0.895049313
CFHR3,1.10411196
MIA,1.127742323
WDR93,0.972486008
C22orf13,0.980641043
OXNAD1,0.892351145
CCM2,1.100300794
CDC25B,1.02191061
GRIA1,1.059757921
ZNF670,0.875699555
SERP1,0.987747069
C9orf21,0.982377908
UBL5,0.971418564
MDGA2,0.994003868
ANK3,1.042948029
REG1B,0.671135846
SERTAD4,1.077293605
FBXO46,1.027595402
PTPRS,1.124732446
PLD6,1.029321646
TMEM218,1.017791954
CC2D2A,0.987441513
ZFAND6,0.998499643
ZBTB5,0.972449613
TMEM63A,0.9479977
RHBDD3,1.000689431
ACSS1,0.915461064
KIAA1826,0.897068726
TRNAU1AP,1.002784569
TK1,1.062642996
FAM136A,0.974816616
SRGAP1,0.793557781
SLC19A3,1.188118223
FBXO48,1.000243414
ZMYND11,0.954583264
PDE12,0.984065178
RNF113A,1.011229355
CISD1,0.978257789
PLOD1,1.034157755
FOXD4L1,1.006986593
NPEPPS,0.9469382
KLHL24,0.915075725
TRPV3,1.215961119
CACNA1H,1.140500629
PYROXD1,0.969361792
CRYBA2,0.889410977
HBM,1.178733728
CCNG2,0.971123383
ZNF544,0.986525126
OR7G1,0.698150975
PHLDA2,1.005827932
TMPRSS4,1.081764745
INS,0.896527053
NUDT3,0.992864023
ZMYM1,1.035794265
ATP5B,0.996607252
DNAJC8,0.995803098
PLGLB1,0.854830454
BAMBI,0.869871648
KCNK15,1.067790972
C9orf106,1.070468657
MFSD6,0.904749031
SEC61A1,0.96292691
FOXD4,0.993059886
RERE,1.116784499
SERPINH1,1.065752971
TMC6,1.07696619
GHSR,1.111419112
TXNDC17,1.01589639
TAS2R50,0.894860568
TTPA,1.167364322
TMEM192,1.023163531
ERI1,1.063019639
RAB10,0.980574165
C21orf45,1.021879559
TBPL1,0.979980381
ANKRD39,0.990220983
OXA1L,0.986591473
ACCSL,1.087389772
EID1,1.010802246
DGKZ,1.300765846
C5orf42,0.900534995
TAF8,0.98898253
CRB3,0.952613409
CNIH4,1.035019304
GPBAR1,1.04726559
TRIM68,1.193177603
NSMCE1,1.004083922
SIX5,1.000908988
NTF3,1.288797568
FAM83E,1.00182268
CACNA2D3,1.068028743
ZNF8,1.017590001
ZSCAN22,0.993374118
C14orf181,0.957548281
DPM1,0.988133106
PPT1,0.933565663
RPE65,1.257485284
DKFZp761E198,0.730169333
CHERP,1.039070203
C6orf174,1.184059369
GDPD1,1.01186632
SLC6A6,1.062821795
PPAT,0.996425012
PXMP2,0.912307631
SEMA4D,1.024339722
C12orf45,0.969346289
CTSL2,0.998463439
GIF,0.996028486
C21orf63,0.978613731
NDUFS4,0.995249635
SDK2,1.021168549
IL8,0.819624949
C1orf186,0.872343237
SLAIN1,0.973175354
MDGA1,1.088674249
PMVK,0.994708908
DLG1,0.92205744
DNLZ,0.999029405
CALM3,0.996214678
OR8H2,1.077719286
RNF160,1.005791635
LIPI,1.137346734
RILPL1,0.932632564
APOA1BP,1.003106996
WBP1,0.998979828
ITGAE,0.815376792
PPP1R15B,1.010387885
ELL2,0.988021714
TMPRSS15,1.231589574
MVP,1.173157132
IFT88,0.951975818
HERPUD2,1.021705477
DHFRL1,0.951454107
LSMD1,0.827439583
PPP2R1B,1.073106943
CALN1,1.22172335
ZFP106,0.948674535
GATA6,0.967252213
ST3GAL1,1.072468578
FAM134A,1.01842801
ZNF785,0.966016541
ICAM4,1.038820057
RBPMS2,1.064347297
MFN1,0.888142005
AP3M1,1.02646517
ZNF665,1.108025791
ABCD4,1.03046695
GPR27,1.122412432
ARL5B,0.924924371
ZNF446,0.985106793
MAPK8IP2,1.092552928
ITM2A,1.063496262
RPIA,0.947285807
HESX1,0.85195653
C21orf70,1.022724415
TPST1,1.029080622
SAP30L,0.998339217
PCSK4,0.957660805
MRPL23,0.919951853
MYO3B,1.149476865
CLTA,0.991358845
KIAA0564,0.962357109
RDH5,0.990328171
CORO6,0.999095729
BRI3,0.932481187
DEXI,1.013329012
SP100,0.999763989
NCOA2,1.042907162
RPL18,1.001183196
FAM161A,0.800068807
QTRTD1,1.102080092
TAF10,1.011919392
MBD3L1,1.15964889
DNAI2,1.043126664
ALDH18A1,0.965408382
BLZF1,1.000324254
NM_004503,1.13995355
PIGT,1.01349652
HOXA10,1.08274606
NARS2,1.086023188
TMEM121,1.077154595
CCDC129,1.074918951
EPHA1,0.94971873
ANUBL1,1.020730069
WEE1,1.010723795
GALNT5,1.126871826
C16orf82,1.119889623
ZNF626,0.992116017
ZCWPW1,0.93069114
ACTG2,1.005659994
PSMD9,1.012201692
DHRS13,0.922640967
KPNA5,0.991897329
ZDHHC21,0.965233162
MICALL1,1.00255528
ZFPL1,0.973526053
AQP4,0.921755941
PLCG2,0.87733215
PAN2,1.118098541
FOXN3,1.039654707
MAGOHB,1.053775379
C16orf87,0.981168764
HIPK1,1.070725412
SPDYE3,1.317075206
ORC2L,0.976587726
VPREB3,1.097023581
PURA,0.984864703
ADIPOR1,1.068962103
SYNGR4,1.142383031
ZMYM3,0.744631161
NDUFS3,1.004985882
KRTAP10-2,1.187018253
ZCCHC24,1.064729681
TP63,0.990297883
ST8SIA2,1.126633593
NPM2,0.784767463
SLC45A2,0.905879738
GCNT3,0.755839811
FAM117A,0.99364008
MRPL4,1.021485976
PRSS23,1.035697296
ATP6V0E2,1.050570286
CPA2,0.693672236
HINT1,0.994608179
RAB31,0.959835211
C3orf15,0.780396799
GFPT2,1.106299821
UBTF,0.978435399
ANGPTL6,1.100911032
MRPS25,0.975549142
SQLE,0.972237716
ZNF582,1.022128603
USP50,0.97898419
ZNF680,0.979066496
METTL1,1.083712702
MIPEP,0.917210463
PJA2,1.006635573
DDX5,1.014851173
RTKN2,1.173390392
P2RY10,1.136812308
ACOX3,0.9195696
ELP4,0.998488701
CENPH,1.018546949
HOXC11,1.378567727
SDHA,0.97459429
ZNF557,1.075541413
SEPX1,0.933038348
HNRNPL,0.917822797
AP3B2,1.04836441
EEF1E1,0.923116619
RHBDD1,1.003150588
ATXN7L3B,1.001272899
CYP2W1,1.090997665
DEGS2,0.809225112
YIPF5,0.899426818
ABCB1,0.874845409
CCDC92,0.901011708
GIMAP4,0.969773362
PCDHA4,1.062288456
MTA2,1.021509659
CMTM3,1.035990943
C11orf75,0.981762104
PSAT1,0.849714766
ARPC1A,0.999190762
MPRIP,0.994047931
ZC3HAV1L,1.252458972
CUL1,1.002472835
ABCB7,0.904087719
PELO,1.037325147
LPCAT4,1.030297395
SPRR2G,1.012416809
NPAS3,0.903278623
NUF2,0.929144407
MAP4K2,1.050630421
HERC4,0.94918863
ESRRB,1.183575524
CLEC12A,1.130198096
S1PR4,1.144177922
C20orf196,0.922493127
HSPB9,0.90290219
CALCRL,1.031419544
LMOD1,1.051081831
FOXP1,1.028368305
HLA-G,0.881691794
MTMR15,0.834186843
PSMA1,0.961149361
YIPF2,0.894749433
DRG2,1.029854365
LSAMP,1.145373531
CHCHD1,0.962228187
TYW3,0.92253053
MRPS18B,0.948212849
USH1G,0.96106678
CTAGE6,0.859879415
AASDHPPT,0.984204807
OR8G5,0.927554547
MBD3L5,1.014838585
VAT1,1.014590699
PDF,1.011349113
C6orf62,0.979505562
CIB3,1.03989932
RGR,1.078427632
ATP9B,0.912447041
KIAA0652,0.955395388
FAM151B,0.999896778
USP46,0.919723162
FAM166B,1.093172705
DOCK4,1.042409642
REST,0.907509706
EPS8L3,1.02018219
B3GNTL1,0.994072555
CD276,1.026126986
C10orf78,1.011650783
10-Mar,1.011792098
PLCL1,0.972964033
HIPK2,0.946430954
CA13,1.01425555
PTMA,0.992182565
GRK6,1.059629958
ENDOU,1.065778539
ZNF329,1.004634192
ALKBH5,1.01841727
PRKX,0.922614574
MTPAP,1.011179873
RGL2,1.022187746
RAB40AL,0.971242527
C12orf34,0.869723511
DOT1L,1.209483191
RAB1B,1.003414726
RPS6,0.994870272
C12orf10,0.961707528
ARMC9,0.952327414
SLC22A15,1.1415009
B9D2,0.981854155
LAMC1,0.994255284
UPK1B,0.660791991
OSBPL10,1.053247343
UQCRB,0.910449385
SPESP1,1.003538343
CAND2,1.062465799
AP1M2,0.784395715
NTSR1,1.034738571
RAB33A,1.066656668
ERAL1,1.014198611
F2RL2,1.054592647
BLVRA,1.029371303
PON3,0.946841958
CCL23,1.205737468
PGBD5,1.175129938
DYNC1LI1,0.989231377
SKI,1.064038195
PPP2R3C,1.029011301
HOXA1,1.061447859
BNIP3L,1.016807183
UGT2A3,0.510624363
GLA,0.988103054
RBM15,1.022929715
SLITRK6,1.433466836
GLO1,0.990598467
IFT46,0.877422113
SNX19,0.988482262
WFIKKN2,0.978050038
DOK4,0.962275625
CLSTN3,1.041613647
APC,0.939476554
OXER1,0.951674162
CCS,1.02201332
C7orf43,0.998750975
PROM1,0.742296718
LASS2,1.029553559
TMEM188,1.075205084
NGB,1.023156958
DDOST,0.964311658
CDK4,1.011183508
LRCH2,1.384140164
SLC43A3,0.887541411
PAQR5,1.012170502
SULT4A1,1.123362349
SLC39A4,1.107492535
SSR2,1.000114199
TSPAN6,0.973332566
SCN7A,1.160878318
PIGH,0.913085732
TWIST2,1.133022439
SPHAR,0.974506616
SR140,0.98923235
TTLL2,1.152870054
HSD17B6,1.027750021
FXYD4,0.97826353
C11orf9,0.971329855
ST8SIA4,0.95867427
SLC16A3,0.92319068
SNIP1,0.974795465
GIPR,0.882391489
RHOD,0.945935962
AKR1B10,0.82588723
EPS8,1.005342072
ESPN,1.080487346
CYP4F12,1.055307157
ARHGEF35,0.882493248
GRID1,1.135328361
RUFY4,1.08910583
COPS6,1.020877228
NLRC5,1.143570476
LRP3,1.030253726
KRTAP1-3,1.222700552
SPHK2,1.00954095
ATP1A1,0.867672976
MLF1IP,1.040156122
CREB5,1.137533172
STAT2,1.068634042
FGFBP3,0.979917406
UFSP1,1.025753396
UBE2CBP,0.960382603
CEP290,1.006211963
NXPH4,0.928836548
SORCS1,1.069249464
GOT2,0.892579295
LANCL2,0.937752267
UFC1,0.950359999
CCDC160,0.812486082
HOXD9,1.172562892
TRABD,1.000859287
TAP2,1.030549493
PON2,0.923743997
VTN,0.628940807
SNHG3-RCC1,0.824953993
FAM127A,1.031971035
SPATA8,1.042109656
CREG2,1.315355723
WRAP53,1.268355955
NUDT10,1.109589739
MEF2D,0.985448039
GREM1,1.062056569
EFNB3,1.020142495
FFAR2,1.039587729
CAPN14,1.431359459
AIRE,1.138720509
TMEM53,0.986421082
RBMS3,1.057889375
HSD3B7,1.084361837
P4HB,0.927458183
ATP2A2,0.962413575
AHCY,1.093900513
CBWD5,0.990328666
KCNE3,1.043828265
FMNL3,1.161458603
RNF180,0.974599282
SPPL2A,0.967716429
BOLA2,0.965953821
COQ4,0.945245216
BCL9L,1.085228112
ZSCAN29,0.883599397
KCNS3,0.977947225
COX7C,0.994703112
GPX3,1.140984836
HELLS,0.885191601
GJB2,0.956879922
SPPL2B,1.004783487
DCLK2,1.048819264
DYRK4,0.968093963
ALDOC,1.078460008
ZBTB42,0.849859092
NRIP3,1.163316522
TOB1,0.939123003
CD101,0.957532493
ADK,0.855784602
XPA,0.962700558
BCL7A,1.297668368
FMO5,0.923699982
MLYCD,0.951878933
SCD,1.140230116
DUSP12,0.953237433
PLA2G4A,0.956073962
PLA2G7,0.947897695
LHB,1.139488839
GPR1,1.025688286
CCNO,0.801950045
XAGE1A,1.153250475
HBA2,1.082349074
IRAK4,0.917330124
NAA30,0.947331166
RAD21L1,1.053213857
STEAP2,1.015207445
RAB2A,1.006700306
RASSF4,0.972600259
PNMA3,1.037310137
RBM42,0.978008021
CRIPT,0.992276312
POLD3,0.80002704
PGBD4,1.027318551
CAMSAP1,0.988855892
RPF1,0.960206917
ZBTB24,1.000280912
HN1L,0.883857423
C11orf59,0.989412538
S100A14,0.970162368
TUBB4,1.162775621
NOP10,1.020281579
C11orf85,1.216102858
GAB1,1.000684422
MAP2K4,0.9955794
CCHCR1,0.908742199
STK32C,1.058347692
MAEL,0.987988581
FUT1,0.96315592
DLG3,1.138678914
EMP3,1.086175488
KRTAP10-6,0.978102937
CHSY3,0.963525207
KIF4A,1.085590464
SLC26A9,1.010115713
SMURF2,0.966665998
C22orf9,1.152363432
CHADL,1.00259761
SCLY,0.856487071
CYP39A1,0.80081426
SLC13A1,1.113370229
LOC221710,1.000406652
DDRGK1,0.969138888
ATF5,1.051220215
NACC1,1.00176911
ZNF674,0.986002608
DDX50,1.001795092
C22orf43,0.991312339
TMEM203,1.00995645
SLC25A29,0.958249054
PEG10,1.022095966
C16orf72,1.012202021
RTCD1,0.999172055
FAM136B,0.969130272
PI4KB,0.960355904
MICAL1,0.988781956
FBXO27,1.065308263
GSG1,1.155611072
NAA40,1.019542545
TCTA,0.986385817
EZR,0.943537816
PIK3CG,1.046015237
GTF3C6,0.996293826
C19orf42,0.997336692
MYO1G,1.405526314
HAS2,1.001237607
PSME4,0.847662646
C12orf75,0.886407686
CCDC59,0.997945055
SON,0.999017624
ZFP36L2,1.021992116
URB2,1.116579153
TRPC5,0.982197676
HMX2,0.837601126
CYP3A4,0.827529914
FAM108C1,1.082166395
C11orf41,1.248194024
ARSJ,1.049918483
EEPD1,1.273221446
SHROOM4,0.965026008
GPR150,1.251779898
HIST1H2BH,1.036577555
JARID2,1.484431477
C16orf7,0.900524121
HECTD1,1.004181566
MT1G,0.82015002
ZNF646,0.989857765
METTL11A,0.948075839
CENPQ,0.94086912
MAGEH1,0.991701622
HOXC10,1.112385079
ZNF567,0.967219638
FMR1NB,1.079340331
ZNF48,0.955912407
TARM1,1.034740415
ZNF16,1.092799954
FBXO7,1.008741418
IRF6,0.765656424
ZNF490,0.906654206
LCE2A,1.009495257
C2orf63,1.121507748
ARHGAP22,0.954436811
MTA3,0.947789928
DLG2,1.00324847
SMARCB1,0.85061945
BBS12,0.896768453
PGAP2,1.130707237
TMEM171,0.707693527
NT5C,0.989651925
TF,1.112510002
ZSWIM5,1.056865379
C10orf88,0.951598865
GGH,0.993030962
ZFAND5,1.001004244
CATSPERG,1.268493491
C4orf40,1.108049243
ZMAT2,0.961062391
ANXA5,0.989679222
TCF7L1,1.056270335
PASD1,1.101445217
FAM192A,0.992939536
OR9Q2,1.102159288
SHROOM2,0.9355247
YDJC,1.056257856
LCE1D,1.144314655
GBP1,1.154073276
RXFP3,1.033309281
TIFA,0.891134017
SGCD,1.045808906
ZNF202,1.066459308
ZNF263,1.08347702
COX6B2,1.052964008
IQCB1,0.942134044
RGMB,1.036055483
SSX4B,0.791738635
ACO1,1.010701821
EME1,1.173255394
PLSCR2,0.897553549
WWC2,0.868199311
FOLH1B,1.045636219
MTF1,1.164576563
ATP6V0C,1.002447875
GPR126,1.144190798
